PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
460,2,False,1169,0,21,False,513,0,1749,82,0,6101,True
461,1,False,1726,2,42,False,0,929,967,311,481,3641,False
462,2,False,6156,2,22,False,10,0,817,471,0,6275,False
463,2,False,4408,2,10,False,0,0,0,0,0,3193,True
464,2,False,4408,2,43,False,1821,0,47,29,0,7811,False
465,2,False,1714,2,42,False,1246,35,16,0,0,6285,False
466,1,True,294,0,18,False,0,0,0,0,0,7630,True
467,1,True,294,0,54,False,0,0,0,0,0,5644,True
468,1,True,294,2,24,False,0,0,0,0,0,7295,True
469,1,False,294,2,64,False,0,1737,11,401,752,7525,False
470,1,True,294,0,18,False,0,0,0,0,0,905,True
471,0,True,294,0,53,False,0,0,0,0,0,282,True
472,2,True,4423,2,23,False,0,0,0,0,0,4545,True
473,0,False,6166,2,39,False,0,0,0,0,0,4784,True
474,1,False,691,2,59,False,0,16521,0,323,0,831,True
475,1,False,1153,0,32,False,0,5755,0,59,122,6800,True
476,1,True,1153,2,55,False,0,0,0,0,0,587,True
477,0,True,6220,1,21,False,0,0,0,0,0,6535,True
478,1,True,310,2,50,False,0,0,0,0,0,428,True
479,1,False,90,0,55,False,113,2492,41,0,2376,8034,False
480,0,False,2314,2,28,False,1445,0,1,2,73,4184,False
481,0,True,4440,2,35,False,0,0,0,0,0,7182,True
482,0,True,6208,2,28,False,0,0,0,0,0,6758,True
483,0,False,6221,2,55,False,62,458,0,0,304,1020,False
484,0,False,1727,2,23,False,39,263,0,0,304,3871,True
485,0,False,1741,2,42,False,0,0,750,0,156,3391,False
486,0,False,1742,2,35,False,553,213,1733,0,6,3805,True
487,0,True,6156,2,47,False,0,0,0,0,0,8233,True
488,2,False,4453,0,28,False,1172,11,3,0,4,7386,False
489,2,True,4453,2,34,False,0,0,0,0,0,5037,True
490,1,False,703,2,46,False,0,1119,0,3427,6595,138,False
491,0,True,6266,1,26,False,0,0,0,0,0,2803,False
492,0,True,6281,0,1,False,0,0,0,0,0,2890,False
493,0,True,6281,0,28,False,0,0,0,0,0,2100,True
494,2,False,1194,2,33,False,20,0,384,557,0,7809,False
495,1,False,354,2,34,False,98,715,29,5732,1902,788,False
496,1,False,354,2,49,False,3573,1308,316,641,25,8184,False
497,0,False,6293,2,22,False,0,5,0,320,352,4787,False
498,0,False,2331,2,28,False,0,1073,0,0,5,8096,True
499,1,True,719,2,28,False,0,0,173,0,0,7489,True
500,1,True,719,0,36,False,0,0,0,0,0,36,True
501,0,True,719,0,30,False,0,0,0,0,0,194,True
502,1,True,719,2,49,False,0,0,0,0,0,1132,True
503,1,False,719,2,38,False,0,1793,479,9,4987,5295,False
504,2,True,4482,2,31,False,0,0,0,0,0,4249,True
505,0,False,4482,2,17,False,1471,0,0,45,16,6498,False
506,0,False,6311,2,26,False,9,0,0,0,878,4808,False
507,0,False,2347,2,23,False,59,0,0,681,0,4625,False
508,0,False,4499,0,24,False,930,691,838,0,0,7058,False
509,0,False,4514,2,23,False,0,15,831,16,3,7851,False
510,0,False,1782,2,24,False,0,86,704,0,1,4586,True
511,2,False,1170,1,32,False,666,0,0,252,1,8133,True
512,2,True,4525,2,43,False,0,0,0,0,0,3584,True
513,0,False,4541,2,23,False,13,12,0,762,0,5243,True
514,0,False,6250,2,42,False,126,0,266,445,12,7278,False
515,1,True,765,0,29,False,0,0,0,0,0,5600,True
516,1,True,733,2,40,False,0,0,0,0,0,7803,True
517,1,False,733,2,37,False,0,6506,0,764,0,3401,True
518,1,True,751,0,61,False,0,0,0,0,0,417,True
519,1,False,751,2,33,False,0,165,1,2525,0,272,False
520,0,False,2190,2,19,False,0,1428,0,1,19,4326,True
521,0,False,2222,1,21,False,0,12,580,0,79,5310,False
522,0,False,6267,2,4,False,0,0,0,0,0,614,False
523,0,False,6267,1,12,False,0,0,0,0,0,7798,True
524,0,False,2236,2,44,False,1440,293,74,32,0,592,True
525,0,False,6282,2,22,False,0,0,332,442,0,4303,False
526,2,False,2392,0,33,False,840,642,402,21,0,3690,False
527,1,True,369,0,32,False,0,0,0,0,0,971,True
528,1,True,369,2,28,False,0,0,0,0,0,7509,True
529,1,False,369,2,28,False,0,410,2,1354,3695,204,False
530,2,False,2410,2,31,False,697,0,612,0,0,1776,False
531,2,True,1795,2,13,False,0,0,0,0,0,5763,True
532,0,True,6294,2,14,False,0,0,0,0,0,4284,True
533,1,False,1183,2,33,False,1908,33,0,1,4,2771,False
534,1,True,1183,0,28,False,0,0,0,0,304,6204,True
535,0,False,2423,2,23,False,0,334,310,0,0,7733,True
536,1,False,780,2,36,True,530,5085,1,146,872,1654,True
537,1,True,764,0,22,False,0,0,0,0,0,1323,True
538,1,True,764,2,19,False,0,0,0,0,0,165,False
539,1,True,764,2,42,False,0,0,0,0,0,922,True
540,1,True,764,2,30,False,0,0,0,0,304,4125,True
541,1,True,764,0,16,False,0,0,0,0,0,6306,True
542,1,False,764,2,55,False,0,1542,0,1814,1568,3750,False
543,1,True,764,2,55,False,0,0,0,0,0,4092,True
544,0,False,2257,2,19,False,1911,0,21,854,0,4930,False
545,0,False,2439,2,28,False,14,809,25,54,304,2149,False
546,1,True,1758,2,18,False,0,0,0,0,0,5619,True
547,0,False,2285,2,21,False,0,458,625,110,0,5471,False
548,0,False,6339,2,65,False,0,0,521,105,0,3619,False
549,0,False,2301,2,55,False,53,790,37,0,0,3545,True
550,0,False,6327,2,50,False,224,233,0,0,0,6955,False
551,0,True,6352,2,49,False,0,0,0,0,0,3605,True
552,0,False,1812,2,22,False,0,0,601,183,4,1641,False
553,2,True,2454,2,33,False,0,0,0,0,0,2294,True
554,2,True,2315,2,3,False,0,0,0,0,0,5752,True
555,2,True,2315,2,0,False,0,0,0,0,0,1007,True
556,2,True,2315,2,33,False,0,0,0,0,0,2003,True
557,2,True,2483,2,48,False,0,0,0,0,0,3522,True
558,2,True,2483,2,5,False,0,0,0,0,0,7345,True
559,2,False,1208,2,23,False,2648,0,1092,0,0,3054,False
560,1,True,1225,2,53,False,0,0,0,0,0,807,True
561,2,False,2500,2,18,False,5,25,616,0,1042,3465,False
562,0,True,6384,1,20,False,0,0,0,0,0,1431,False
563,0,False,1771,2,23,False,234,1,551,0,1,5410,False
564,0,False,6403,2,48,False,801,2,0,1,973,1703,False
565,0,True,6340,1,19,False,0,0,0,0,0,5077,False
566,2,False,1238,2,28,False,43,152,182,1,2005,3931,False
567,0,False,6353,0,9,False,0,0,0,0,0,4360,False
568,0,False,1830,2,24,False,224,4,0,670,113,1936,False
569,2,False,2529,2,46,False,21,0,2155,422,304,7763,True
570,0,True,6419,2,23,False,0,0,0,0,0,735,True
571,0,True,6419,2,21,False,0,0,0,0,0,1108,False
572,0,True,6385,2,19,False,0,0,173,0,304,3174,False
573,2,False,2546,2,0,False,0,0,0,0,0,5110,True
574,2,False,2546,2,4,False,0,458,0,0,0,952,True
575,2,False,2546,2,26,False,1252,0,46,124,6,679,False
576,2,True,2546,2,9,False,0,0,0,0,0,3949,True
577,1,False,800,2,24,False,0,3385,826,9,793,5773,True
578,2,True,2561,2,24,False,0,0,0,0,0,6965,True
579,2,False,1781,2,25,False,0,0,0,0,0,6041,False
580,2,True,2561,2,21,False,0,0,0,0,0,6466,True
581,0,False,2574,2,21,False,0,0,12,0,747,5225,False
582,1,False,779,2,37,False,27,654,10,881,9568,2483,False
583,1,False,779,0,44,False,434,3113,19,311,892,5605,False
584,1,False,779,2,43,False,4,1111,118,1852,304,6302,False
585,0,False,6467,2,7,False,0,0,0,0,0,5329,True
586,2,False,2604,2,33,False,149,0,173,0,109,3601,False
587,0,False,2616,2,24,False,0,458,229,502,5,2819,False
588,0,True,6404,1,31,False,0,0,0,0,0,6165,True
589,1,True,381,2,27,True,0,0,0,0,0,38,True
590,0,False,6420,2,34,False,0,0,0,311,0,3019,True
591,0,True,6434,2,58,False,0,0,0,0,0,1191,False
592,0,False,6434,2,7,False,0,0,0,0,0,2672,True
593,0,True,6434,0,3,False,0,0,0,0,0,7236,True
594,0,False,6481,0,21,False,0,0,908,49,0,6252,True
595,0,False,2641,1,21,False,1,368,0,0,388,7886,False
596,1,True,816,2,39,False,0,0,0,0,0,6916,True
597,1,True,816,0,43,False,0,0,0,0,0,584,True
598,0,True,6451,2,22,False,0,0,0,0,0,2710,True
599,0,False,2670,2,44,False,103,0,18,1197,1,4404,True
600,0,False,6496,2,38,False,0,0,0,1018,0,6631,False
601,2,True,2362,2,32,False,0,0,0,0,0,1916,True
602,2,True,2377,2,55,False,0,0,0,0,0,2020,True
603,2,False,1253,1,31,True,629,0,0,150,0,1422,False
604,0,False,2697,2,39,False,0,1496,0,140,383,6142,False
605,0,False,6468,2,35,False,0,1778,0,0,0,6695,True
606,0,False,1887,2,37,False,614,0,50,11,319,5569,False
607,0,False,2711,0,13,False,0,7,0,339,359,1986,False
608,0,False,2711,2,21,False,0,0,7,675,0,5083,False
609,2,False,1902,2,20,False,0,0,0,0,0,1959,False
610,1,True,429,0,20,False,0,0,0,0,0,2639,True
611,0,False,2723,2,63,False,0,123,956,25,304,2412,True
612,0,False,2393,2,36,False,2,0,0,1958,19,4767,False
613,1,False,830,0,29,False,0,3344,0,118,972,2303,True
614,1,False,830,0,36,False,0,4967,82,1517,575,884,True
615,1,False,830,2,79,False,0,0,0,2210,2,1633,False
616,1,True,830,0,30,False,0,0,0,0,0,7449,True
617,1,True,830,0,30,False,0,0,0,0,0,2457,True
618,2,False,2736,2,19,False,1019,266,141,0,0,7841,True
619,1,True,1811,2,33,False,0,0,0,0,0,3645,True
620,0,False,6524,2,20,False,1724,0,0,1,0,7888,False
621,1,True,850,0,38,False,0,0,0,0,0,2873,True
622,2,True,2411,2,7,False,0,0,0,0,0,4958,True
623,2,True,2411,2,58,False,0,0,0,0,0,500,True
624,2,False,2411,2,33,False,105,0,1087,0,0,6031,False
625,0,True,6482,1,3,False,0,0,0,0,0,2908,True
626,2,False,1914,2,39,False,0,0,0,0,0,6638,True
627,2,False,1829,2,37,False,237,2,708,0,0,6259,True
628,0,False,4576,2,32,False,0,0,0,768,3,5967,False
629,0,False,2440,2,28,False,0,863,0,17,0,414,True
630,0,False,6509,2,38,False,0,8,736,140,0,3383,False
631,0,False,2455,1,21,False,0,576,1,20,304,2859,False
632,0,True,6525,2,18,False,0,0,0,0,0,7223,True
633,0,True,6541,2,15,False,0,0,0,0,0,4895,False
634,1,False,799,2,44,False,0,2506,0,1360,722,5653,False
635,0,False,2764,2,44,False,86,525,16,49,39,4286,True
636,1,False,1927,2,36,False,0,0,0,4507,5689,4134,False
637,0,False,2777,2,28,False,224,0,7104,0,0,1784,True
638,2,False,2777,2,15,False,1264,0,2,23,0,5035,False
639,0,False,2794,2,45,False,0,25,87,989,482,6621,False
640,0,False,2806,2,26,False,0,530,2,9,403,2592,False
641,0,True,4593,1,46,False,0,0,0,0,0,8022,True
642,0,False,4608,2,25,False,1,0,38,7,740,4466,False
643,0,True,4577,1,46,False,0,0,0,0,0,3546,False
644,0,True,4594,2,15,False,0,0,0,0,0,5095,False
645,0,True,4609,2,37,False,0,0,0,0,0,1141,False
646,0,False,4627,2,20,False,224,215,0,541,0,7957,False
647,0,True,4641,1,45,False,0,0,0,0,0,3220,False
648,0,True,4641,2,7,False,0,0,0,0,0,604,False
649,0,True,4641,2,5,False,0,0,0,0,0,4364,False
650,2,True,2501,2,38,False,0,0,0,0,0,3509,True
651,2,False,2823,2,30,False,269,96,252,0,0,8276,False
652,2,False,2832,2,28,False,0,0,0,0,0,7339,True
653,2,False,2832,2,0,False,0,0,0,0,0,7872,True
654,2,True,2832,2,20,False,0,0,0,0,0,4141,True
655,0,False,1856,2,41,False,1,922,4,55,15,714,False
656,2,True,2849,2,18,False,0,0,0,0,0,6210,True
657,2,False,1305,2,29,True,3887,0,173,12,0,1677,False
658,2,False,1226,2,19,False,3097,0,9,0,213,5033,False
659,2,False,1960,2,34,False,1973,0,97,41,3,3438,False
660,1,True,382,2,36,False,0,0,0,0,0,1653,True
661,2,True,2516,2,54,False,0,0,0,0,0,8379,True
662,2,False,1975,2,19,False,164,0,783,0,0,1394,False
663,2,False,2530,2,21,False,505,0,1952,0,0,3047,False
664,2,True,1975,2,23,False,0,0,0,0,0,5739,True
665,1,True,6156,0,35,False,0,0,0,311,0,5745,True
666,1,False,863,2,34,False,0,3488,0,4343,38,7618,False
667,0,False,4666,2,22,False,0,581,226,74,0,7245,True
668,0,False,2863,0,24,False,21,0,689,12,0,2336,True
669,2,True,2575,2,18,False,0,0,0,0,0,6720,True
670,2,False,1239,0,24,False,2698,0,301,8,5,3072,False
671,1,True,1254,2,33,False,0,0,0,0,0,5494,True
672,0,False,2590,2,24,False,121,237,4,387,54,1363,False
673,0,True,4680,2,18,False,0,0,0,0,0,1325,True
674,0,True,4665,2,19,False,0,0,0,0,0,64,True
675,0,False,2888,0,43,False,0,0,722,0,0,2218,True
676,0,True,4696,2,44,False,0,0,173,0,0,4461,True
677,1,False,104,0,25,False,0,4949,0,452,15,822,True
678,1,True,104,0,25,False,0,458,0,0,0,7623,True
679,1,True,6156,0,23,False,0,0,173,0,0,6377,True
680,2,False,1869,2,23,False,1695,0,0,31,349,6018,False
681,2,False,2906,2,20,False,457,0,170,1132,0,6276,False
682,2,False,2906,2,2,False,0,0,0,0,0,1995,True
683,0,False,1989,2,26,False,1577,2,0,30,0,8063,False
684,0,True,4695,1,38,False,0,0,0,0,0,2820,True
685,0,False,4695,2,1,False,0,0,0,0,0,1808,False
686,0,False,4695,2,12,False,0,0,173,0,0,7177,True
687,0,True,4695,1,2,False,0,0,0,0,0,1671,False
688,0,True,4695,1,25,False,0,0,0,0,0,4244,False
689,0,True,4695,0,1,False,0,0,0,0,0,5280,True
690,0,True,4695,0,0,False,0,0,0,0,0,1337,True
691,1,False,6156,0,54,False,0,0,0,0,0,4118,True
692,0,False,1886,2,21,False,521,0,4,261,1,232,False
693,2,False,1901,2,19,False,0,0,0,0,0,5861,False
694,0,False,2656,1,24,False,0,23,0,184,2566,5440,False
695,0,True,4722,2,20,False,0,0,0,0,0,8008,False
696,0,False,2671,2,23,False,139,0,1,152,354,1320,True
697,0,False,2685,0,29,False,0,0,2,786,594,4419,True
698,0,False,2023,2,14,False,7,781,0,0,0,1355,True
699,0,False,6156,2,19,False,0,714,2,0,0,4321,False
700,0,False,2951,0,23,False,0,38,88,4,561,5141,False
701,0,False,2965,2,62,False,712,2,322,0,517,2675,False
702,0,False,2994,2,23,False,0,0,484,188,0,4908,False
703,1,False,876,0,65,False,0,835,0,38,304,1670,False
704,2,False,3007,2,47,False,0,0,0,0,0,6465,True
705,1,False,815,0,67,False,76,16,0,2247,1166,2480,False
706,1,True,815,0,14,False,0,0,0,0,0,8422,True
707,1,False,815,2,41,False,3594,3425,0,0,58,7622,False
708,0,True,4723,2,14,False,0,0,0,0,0,5064,True
709,0,True,4734,2,19,False,0,0,0,0,0,5585,False
710,0,False,2765,0,22,False,15,142,0,41,493,7744,False
711,1,True,56,2,34,False,0,0,0,0,0,5536,True
712,1,False,56,0,65,False,19,1344,4,3190,8,414,False
713,1,True,6156,0,42,False,0,0,0,0,0,5392,True
714,1,True,1306,0,22,False,0,0,0,0,304,833,True
715,1,True,416,0,54,False,0,0,0,0,0,789,True
716,1,False,416,2,34,False,47,287,0,4302,0,6491,False
717,1,True,416,2,27,False,0,0,173,0,0,3626,True
718,2,False,1309,0,67,False,1,0,5,1022,151,5628,False
719,1,False,849,2,33,False,0,3879,0,48,67,4129,True
720,0,True,4765,1,30,False,0,0,0,0,0,2722,False
721,0,False,4782,2,22,False,0,0,0,0,0,2097,False
722,2,False,2795,1,35,False,1248,0,55,12,0,3152,True
723,2,False,2795,2,23,False,755,0,121,311,0,6330,False
724,0,False,4796,2,49,False,0,6,679,15,187,3100,False
725,1,False,480,0,36,False,29,12180,0,93,17306,5263,False
726,1,True,480,2,31,False,0,0,0,311,0,703,True
727,1,True,430,0,54,False,0,0,0,0,0,826,True
728,0,True,4811,2,0,False,0,0,0,0,0,231,False
729,0,False,4811,2,28,False,0,715,0,170,0,6883,False
730,0,False,4811,2,54,False,0,0,0,0,0,3964,False
731,0,True,4811,1,10,False,0,0,0,0,0,4712,False
732,0,False,4811,0,0,False,0,0,0,0,0,3724,True
733,0,True,4811,1,7,False,0,0,0,0,0,414,True
734,0,True,4733,2,25,False,0,0,0,0,0,7891,False
735,1,False,2064,0,37,False,0,16,325,4476,1359,5622,False
736,1,True,2064,0,15,False,0,0,0,0,0,3666,True
737,0,True,2064,2,26,False,0,0,0,0,0,8183,True
738,1,False,2064,0,7,False,0,0,0,0,0,756,True
739,0,False,2807,2,30,False,558,4,0,175,0,3616,False
740,0,False,3062,2,19,False,0,2,1399,0,18,1345,True
741,1,False,69,2,30,False,0,3004,0,1018,0,8148,False
742,0,False,3075,2,21,False,562,2,0,0,11,3923,False
743,0,False,4823,1,21,False,14,33,0,3,467,2274,False
744,2,True,3090,2,59,False,0,0,0,0,0,1852,True
745,1,True,934,0,28,False,0,0,0,0,0,3496,True
746,0,False,3116,2,32,False,713,0,2,0,1,3096,False
747,0,True,4749,2,19,False,0,0,0,0,0,6670,True
748,0,True,4764,2,7,False,0,0,0,0,304,6655,False
749,0,False,3131,0,16,False,797,0,0,0,0,414,False
750,1,False,119,2,31,True,0,166,4,2177,342,5540,False
751,1,False,119,2,30,False,0,142,870,89,3497,871,False
752,1,True,119,2,26,False,0,0,0,0,0,8416,True
753,0,True,4835,1,20,False,0,0,173,0,0,2977,True
754,0,True,4781,1,24,False,0,0,0,0,0,5896,False
755,0,False,4810,1,39,False,0,0,0,7,766,5576,False
756,2,False,2824,0,19,False,0,0,0,0,0,5822,True
757,2,True,2824,0,27,False,0,0,0,0,0,7208,True
758,0,False,2833,2,34,False,0,0,0,874,0,6370,False
759,1,True,1292,0,28,False,0,0,0,0,0,152,True
760,0,False,2850,2,29,False,0,0,0,0,645,3874,False
761,2,True,2864,1,38,False,0,0,0,0,0,2512,True
762,1,False,89,0,28,False,0,3462,5,1590,4,3256,False
763,2,True,2876,2,1,False,0,0,0,0,0,6294,True
764,1,False,891,0,36,True,0,13248,100,1953,1,3394,True
765,0,False,2889,2,31,False,183,0,32,0,1171,2156,False
766,0,False,4850,2,1,False,0,0,0,0,0,1252,True
767,0,False,2080,2,31,False,159,110,701,0,10,1054,False
768,2,False,2924,2,10,False,0,0,0,0,304,6040,True
769,2,False,2924,2,28,False,1227,42,1,0,0,2005,False
770,2,False,2924,2,42,False,836,0,51,304,0,7136,False
771,2,False,2924,2,0,False,0,0,0,0,0,8086,True
772,2,False,2937,1,41,False,1209,0,0,0,833,6505,False
773,2,True,2937,2,0,False,0,0,0,0,0,6112,True
774,2,False,2937,2,0,False,0,0,0,0,0,6221,True
775,2,True,3176,2,59,False,0,0,0,0,0,3141,True
776,0,False,2106,2,13,False,2,1,30,311,0,8232,False
777,1,False,2123,0,24,False,0,284,0,4614,438,3330,False
778,0,True,4834,2,20,False,0,0,0,0,0,1540,False
779,1,False,445,2,71,True,0,0,0,0,0,4772,True
780,0,True,4863,1,23,False,0,0,0,0,0,6144,True
781,0,False,2966,0,15,False,0,59,714,0,3,3709,True
782,0,False,4876,2,18,False,751,0,0,0,0,7393,False
783,0,False,2995,2,19,False,0,561,10,0,161,6947,True
784,0,True,4889,0,4,False,0,0,0,0,0,1634,True
785,0,False,6156,0,42,False,0,0,739,0,0,8239,True
786,2,False,3021,2,51,False,815,0,343,55,0,7540,False
787,0,True,4849,2,13,False,0,0,0,0,0,236,True
788,0,False,6156,2,27,False,174,653,0,0,0,2095,True
789,0,False,3031,2,42,False,786,0,22,59,0,4514,False
790,0,False,3031,2,41,False,324,2,173,7,26,6708,True
791,0,False,3191,1,21,False,15,0,2695,2,0,5800,True
792,0,False,3206,2,31,False,14,5,0,795,0,2564,True
793,1,True,6156,0,36,False,0,0,0,0,0,7503,True
794,0,False,3236,2,31,False,0,0,0,838,27,3215,False
795,0,False,4906,0,14,False,77,0,9,424,166,1360,False
796,2,False,3045,1,32,True,494,701,71,0,0,6976,False
797,1,False,463,2,32,False,0,179,0,0,5152,3568,False
798,0,False,4888,2,27,False,663,1111,0,0,2,2507,False
799,1,False,472,0,57,False,2651,2956,0,266,1300,20,False
800,0,True,4920,2,13,False,0,0,0,0,0,7552,False
801,2,True,3263,2,30,False,0,0,0,0,0,7336,True
802,2,True,3263,2,14,False,0,0,0,0,0,5700,True
803,1,False,481,2,27,False,0,0,0,0,0,1622,True
804,1,True,481,0,32,False,0,0,0,0,0,7492,True
805,2,True,2134,2,54,False,0,0,0,0,0,4741,True
806,0,False,3277,0,23,False,217,378,19,1,12,3974,False
807,0,True,134,0,38,False,0,0,0,0,0,3681,True
808,0,True,4950,2,32,False,0,0,0,0,0,2615,True
809,0,False,1959,2,24,False,34,7,320,0,427,414,False
810,0,True,4977,2,36,False,0,0,0,0,0,4446,False
811,0,False,4977,2,11,False,0,0,0,0,0,5197,False
812,0,True,4977,2,6,False,0,0,0,0,0,6459,False
813,1,True,505,0,36,False,0,458,0,0,0,414,True
814,1,True,505,0,22,False,0,0,0,0,0,5945,True
815,0,False,3091,2,28,False,2,850,18,2,0,2862,False
816,0,True,4994,2,37,False,0,0,0,0,0,3993,True
817,0,False,3103,2,55,False,280,0,444,0,0,3891,False
818,0,False,4935,1,28,False,112,473,0,92,0,2245,False
819,1,False,4,2,20,False,2,4754,0,246,31,6307,True
820,0,False,3332,2,16,False,224,0,32,2529,92,3219,False
821,0,False,3117,2,19,False,0,162,540,0,0,1339,False
822,0,False,5006,2,38,False,0,0,0,0,0,414,False
823,0,False,3132,2,35,False,12,687,46,2,0,7612,False
824,1,True,904,0,33,False,0,0,0,0,0,3667,True
825,2,False,1307,1,37,True,381,0,3,447,0,6922,False
826,0,False,6156,2,46,False,784,0,0,0,4,7684,False
827,1,False,1308,2,41,False,3103,3,0,31,26,3424,False
828,0,False,4949,2,13,False,875,5,10,18,0,2735,False
829,0,True,5035,2,31,False,0,0,0,0,0,1706,False
830,0,True,5035,0,52,False,0,0,0,0,0,7992,True
831,1,False,925,2,48,False,0,0,0,0,0,5302,False
832,1,False,925,0,27,False,1,12804,0,10,52,4132,True
833,2,False,3364,2,16,False,172,458,338,9,0,414,False
834,0,True,4976,0,32,False,0,0,0,0,0,6597,True
835,0,True,5053,2,25,False,0,0,0,0,0,4320,False
836,0,False,3386,2,26,False,0,0,716,0,1,2930,True
837,0,True,4993,2,44,False,0,0,0,0,0,331,False
838,2,False,3147,2,32,False,47,0,2552,0,0,3501,True
839,0,False,3396,2,18,False,200,124,0,413,0,2439,True
840,0,True,5067,0,23,False,0,0,0,311,0,5912,False
841,1,False,933,2,44,False,0,2792,0,148,1043,8202,False
842,2,False,1311,1,29,False,4,0,421,435,19,3319,False
843,0,False,3160,0,19,False,0,388,469,311,0,3614,True
844,1,False,495,0,41,False,0,5738,7,9038,28,16,False
845,1,False,495,2,28,False,0,1736,173,145,634,5346,False
846,0,True,5096,2,19,False,0,0,0,0,0,8047,True
847,2,False,3401,2,32,True,2492,0,173,136,4,575,False
848,0,False,3401,2,74,False,853,0,543,31,0,3136,True
849,1,False,510,2,31,False,0,7461,0,369,450,2488,True
850,1,False,2001,0,38,False,0,172,0,5907,34,6997,False
851,0,False,5111,2,20,False,157,0,0,544,3,4298,False
852,0,False,2137,2,24,False,47,0,10,139,1406,1561,False
853,0,False,3408,1,26,False,18,84,93,886,289,3872,False
854,0,True,5124,1,44,False,0,0,0,0,0,3489,False
855,1,True,504,0,33,False,0,0,0,0,304,6993,True
856,1,False,504,0,31,False,0,1095,0,169,1226,37,False
857,1,False,947,0,28,False,0,7767,0,15,2453,3629,True
858,1,True,512,2,22,False,0,0,0,0,0,381,True
859,0,False,2138,2,33,False,13,0,984,0,0,4421,False
860,2,False,3410,2,34,False,379,0,1626,0,0,7120,False
861,2,True,3410,2,11,False,0,0,0,0,0,7985,True
862,2,True,3410,2,41,False,0,458,0,0,0,374,True
863,1,False,514,0,30,False,0,7992,0,507,25,5593,True
864,1,False,514,2,30,False,0,760,234,2761,81,302,False
865,0,False,5141,2,25,False,0,458,699,43,22,2758,False
866,0,True,5034,1,31,False,0,0,0,0,0,2635,True
867,0,False,3412,2,38,False,646,0,0,135,260,727,False
868,0,True,5052,2,15,False,0,0,0,0,0,2597,True
869,0,False,3413,2,19,False,0,458,115,126,491,7661,True
870,2,True,6156,2,29,False,0,0,0,0,0,1225,True
871,1,False,943,2,30,False,14,12045,0,2121,0,414,True
